propidium_iodide,cell_length,time,state,PI_classification,experiment
-2.876377743,2459.945557,0,VIP205,alive,exp1
-2.839781925,1152.703247,0,VIP205,alive,exp1
-1.454474592,1121.971558,0,VIP205,alive,exp1
-0.5043268347,2113.449707,0,VIP205,alive,exp1
-0.91981332,2680.71167,0,VIP205,alive,exp1
-1.439909582,1267.369873,0,VIP205,alive,exp1
-1.178126835,2681.865723,0,VIP205,alive,exp1
-2.305199145,1205.921265,0,VIP205,alive,exp1
-2.096394622,1214.807495,0,VIP205,alive,exp1
-0.7884506924,1274.10437,0,VIP205,alive,exp1
-2.935994863,1267.700439,0,VIP205,alive,exp1
-1.531418404,2236.786377,0,VIP205,alive,exp1
-1.279713082,3281.625977,0,VIP205,alive,exp1
-1.804410042,1970.385498,0,VIP205,alive,exp1
-1.44265775,1431.346924,0,VIP205,alive,exp1
-1.97087606,3412.695313,0,VIP205,alive,exp1
-1.301260076,1986.352051,0,VIP205,alive,exp1
-1.679281545,1152.069702,0,VIP205,alive,exp1
-1.677471731,1488.8927,0,VIP205,alive,exp1
-0.7680884018,1447.94458,0,VIP205,alive,exp1
-2.178340908,1722.047119,0,VIP205,alive,exp1
-1.430867926,1953.189697,0,VIP205,alive,exp1
-2.075744326,1861.767944,0,VIP205,alive,exp1
-1.406674557,2134.372803,0,VIP205,alive,exp1
-1.074803423,1073.207031,0,VIP205,alive,exp1
-1.47139703,2086.240234,0,VIP205,alive,exp1
-1.617266233,3103.131836,0,VIP205,alive,exp1
-1.739997617,1951.408936,0,VIP205,alive,exp1
-0.4876335063,1967.321045,0,VIP205,alive,exp1
-1.432634742,1253.601318,0,VIP205,alive,exp1
-1.410637288,1665.616943,0,VIP205,alive,exp1
-1.892272158,1146.912842,0,VIP205,alive,exp1
-1.529472827,1854.478027,0,VIP205,alive,exp1
-1.349840864,1870.818115,0,VIP205,alive,exp1
-1.708574091,1880.83667,0,VIP205,alive,exp1
-1.616099302,1802.579712,0,VIP205,alive,exp1
-1.607897169,2304,0,VIP205,alive,exp1
-1.719026565,2283.822998,0,VIP205,alive,exp1
-2.106468368,1394.352905,0,VIP205,alive,exp1
-2.104949017,1194.915039,0,VIP205,alive,exp1
-1.122109144,2119.664551,0,VIP205,alive,exp1
-1.552802674,1143.253662,0,VIP205,alive,exp1
-1.128371319,1186.487427,0,VIP205,alive,exp1
-1.951137801,1793.254395,0,VIP205,alive,exp1
-1.7868324,1065.139771,0,VIP205,alive,exp1
-1.310933824,3986.35791,0,VIP205,alive,exp1
-1.101970926,1065.949585,0,VIP205,alive,exp1
-1.118267354,2013.169434,0,VIP205,alive,exp1
-0.9327684205,2720.929443,0,VIP205,alive,exp1
-1.490054134,2757.876221,0,VIP205,alive,exp1
-1.07280925,1851.238281,0,VIP205,alive,exp1
-0.9733294085,7373.331055,0,VIP205,alive,exp1
-1.300351344,5708.412598,0,VIP205,alive,exp1
-0.05660334438,2321.042236,0,VIP205,alive,exp1
-1.27026776,1600.333008,0,VIP205,alive,exp1
-1.27337119,2402.176514,0,VIP205,alive,exp1
-1.325209746,3438.827637,0,VIP205,alive,exp1
-0.9737515818,3784.259277,0,VIP205,alive,exp1
-1.693141565,1803.976563,0,VIP205,alive,exp1
-1.293368161,1868.9552,0,VIP205,alive,exp1
-0.9344661186,6836.981445,0,VIP205,alive,exp1
-1.427386097,6243.971191,0,VIP205,alive,exp1
-1.460831542,2178.236084,0,VIP205,alive,exp1
-1.341791179,2423.359619,0,VIP205,alive,exp1
-1.350297511,2544.661133,0,VIP205,alive,exp1
-0.5060722563,3007.939453,0,VIP205,alive,exp1
-1.592618633,2084.977295,0,VIP205,alive,exp1
-1.682865714,1035.38562,0,VIP205,alive,exp1
-1.426055792,2035.421265,0,VIP205,alive,exp1
-1.492789939,2498.775146,0,VIP205,alive,exp1
-1.846987924,1535.115723,0,VIP205,alive,exp1
-1.539559191,1221.007446,0,VIP205,alive,exp1
-1.254879179,1770.855469,0,VIP205,alive,exp1
-0.01094664447,2727.482666,0,VIP205,alive,exp1
-2.461152902,2274.898682,0,VIP205,alive,exp1
-1.219749329,1835.455688,0,VIP205,alive,exp1
-1.608522729,3012.334717,0,VIP205,alive,exp1
-1.359257112,2331.868164,0,VIP205,alive,exp1
-1.995986767,1947.71814,0,VIP205,alive,exp1
-1.070659121,1101.186157,0,VIP205,alive,exp1
-1.583504666,1162.189209,0,VIP205,alive,exp1
-1.193896295,2743.810059,0,VIP205,alive,exp1
0.09740534196,3470.368408,0,VIP205,dead,exp1
-1.11194986,2250.760742,0,VIP205,alive,exp1
-1.844046347,1324.688232,0,VIP205,alive,exp1
-1.592541567,1296.941162,0,VIP205,alive,exp1
-1.608501258,1593.33728,0,VIP205,alive,exp1
-1.988764507,1074.538208,0,VIP205,alive,exp1
-1.864829231,1214.54541,0,VIP205,alive,exp1
-1.488301456,2192.656006,0,VIP205,alive,exp1
-1.436646345,1889.516113,0,VIP205,alive,exp1
-1.096445074,1132.911499,0,VIP205,alive,exp1
-1.38061048,2853.726074,0,VIP205,alive,exp1
-1.380339424,3735.766357,0,VIP205,alive,exp1
-1.808061224,1174.998779,0,VIP205,alive,exp1
-1.700973425,2036.57312,0,VIP205,alive,exp1
-1.565491209,2439.749512,0,VIP205,alive,exp1
-1.138650681,2268.821045,0,VIP205,alive,exp1
-1.590835452,1308.61731,0,VIP205,alive,exp1
-1.907971494,996.7407227,0,VIP205,alive,exp1
-1.97706049,1173.357056,0,VIP205,alive,exp1
-1.563146069,1986.505737,0,VIP205,alive,exp1
-1.458999939,1157.43335,0,VIP205,alive,exp1
-1.717083363,1844.288696,0,VIP205,alive,exp1
-1.909185226,1624.723389,0,VIP205,alive,exp1
-1.21728572,2831.130371,0,VIP205,alive,exp1
-2.290444167,1481.836792,0,VIP205,alive,exp1
-1.647853285,1175.563599,0,VIP205,alive,exp1
-2.414334116,1083.903442,0,VIP205,alive,exp1
-1.226488797,1115.723755,0,VIP205,alive,exp1
-1.384040737,4879.944824,0,VIP205,alive,exp1
-1.320311408,4502.881836,0,VIP205,alive,exp1
-2.118279266,1884.612061,0,VIP205,alive,exp1
-1.720633692,1219.278564,0,VIP205,alive,exp1
-1.342174646,1987.290649,0,VIP205,alive,exp1
-1.33775943,4729.041992,0,VIP205,alive,exp1
-1.258876857,1005.564941,0,VIP205,alive,exp1
-2.443784077,1408.891968,0,VIP205,alive,exp1
-2.1707843,1976.10437,0,VIP205,alive,exp1
-1.884113446,1635.818237,0,VIP205,alive,exp1
-0.9266501228,3114.937012,0,VIP205,alive,exp1
-1.677091614,1155.498413,0,VIP205,alive,exp1
-1.228333592,1376.179688,0,VIP205,alive,exp1
-1.742136413,1790.397339,0,VIP205,alive,exp1
-1.342482418,2468.673584,0,VIP205,alive,exp1
-2.312371183,2371.323242,0,VIP205,alive,exp1
-0.9078129039,10000,0,VIP205,alive,exp1
-1.270941252,2052.310791,0,VIP205,alive,exp1
-2.202342012,1501.520264,0,VIP205,alive,exp1
-1.542439324,2915.814453,0,VIP205,alive,exp1
-1.12550987,2182.842041,0,VIP205,alive,exp1
-1.274489076,2114.017334,0,VIP205,alive,exp1
-1.12828754,2637.378418,0,VIP205,alive,exp1
-0.9348137751,2565.134766,0,VIP205,alive,exp1
-1.129344824,1221.489868,0,VIP205,alive,exp1
-1.105898003,1111.491577,0,VIP205,alive,exp1
-1.383233558,1622.346924,0,VIP205,alive,exp1
-1.1412177,3271.726318,0,VIP205,alive,exp1
-1.445565797,2837.932373,0,VIP205,alive,exp1
-1.19826584,2112.531006,0,VIP205,alive,exp1
-1.921193639,1203.538452,0,VIP205,alive,exp1
-1.198788366,3537.535645,0,VIP205,alive,exp1
-3.437640348,2092.828857,0,VIP205,alive,exp1
-0.2132445434,981.1869507,0,VIP205,alive,exp1
-1.71950138,2049.065918,0,VIP205,alive,exp1
-1.310806843,1976.538818,0,VIP205,alive,exp1
-1.732677908,1607.173218,0,VIP205,alive,exp1
-1.422514687,1060.465576,0,VIP205,alive,exp1
-1.588771495,2295.749268,0,VIP205,alive,exp1
-1.758723085,2223.397949,0,VIP205,alive,exp1
-1.488149999,2084.560059,0,VIP205,alive,exp1
-1.794847622,1053.180908,0,VIP205,alive,exp1
-1.479777824,1145.87793,0,VIP205,alive,exp1
-1.654250251,1598.885986,0,VIP205,alive,exp1
-1.184438913,3658.50415,0,VIP205,alive,exp1
-2.130707754,2782.179932,0,VIP205,alive,exp1
-1.466785352,1173.740723,0,VIP205,alive,exp1
-0.8493460383,1031.699219,0,VIP205,alive,exp1
-1.316338867,3845.264404,0,VIP205,alive,exp1
-1.862500444,2067.747559,0,VIP205,alive,exp1
-1.897409469,3000.496094,0,VIP205,alive,exp1
-1.048617951,1978.734375,0,VIP205,alive,exp1
-1.742690124,1196.927368,0,VIP205,alive,exp1
-1.799751647,1192.016846,0,VIP205,alive,exp1
-1.421459799,4070.558594,0,VIP205,alive,exp1
-1.058758601,1122.070435,0,VIP205,alive,exp1
-1.276617781,1975.589233,0,VIP205,alive,exp1
-1.242540764,2449.06665,0,VIP205,alive,exp1
-1.48030097,4875.979492,0,VIP205,alive,exp1
-1.489178643,2034.075684,0,VIP205,alive,exp1
-1.51881173,1141.460449,0,VIP205,alive,exp1
-1.467382508,1173.419678,0,VIP205,alive,exp1
-1.473986256,2101.753418,0,VIP205,alive,exp1
-1.51766601,2296.832275,0,VIP205,alive,exp1
-1.340792249,2218.188721,0,VIP205,alive,exp1
-2.262521179,1602.972656,0,VIP205,alive,exp1
-1.256793211,5579.324219,0,VIP205,alive,exp1
-1.400180851,2593.522461,0,VIP205,alive,exp1
-1.864278066,1230.124634,0,VIP205,alive,exp1
-1.463794178,1070.025391,0,VIP205,alive,exp1
-1.003221526,2831.556396,0,VIP205,alive,exp1
-1.713169313,1678.026123,0,VIP205,alive,exp1
-1.447391701,3881.711914,0,VIP205,alive,exp1
-1.161683392,2965.401611,0,VIP205,alive,exp1
-1.338105107,2318.253906,0,VIP205,alive,exp1
-1.351204591,1131.606567,0,VIP205,alive,exp1
-1.204728948,1003.213684,0,VIP205,alive,exp1
-1.652388842,2541.185791,0,VIP205,alive,exp1
-1.320044869,2351.118896,0,VIP205,alive,exp1
-1.432314955,2225.10498,0,VIP205,alive,exp1
-1.805839684,2797.231445,0,VIP205,alive,exp1
-1.758928063,2148.217529,0,VIP205,alive,exp1
-1.670772283,1108.021851,0,VIP205,alive,exp1
-1.702796295,2689.491211,0,VIP205,alive,exp1
-0.9514648368,6545.730469,0,VIP205,alive,exp1
-1.312683922,1584.986206,0,VIP205,alive,exp1
-1.633007685,2162.109863,0,VIP205,alive,exp1
-0.4037580306,1015.247559,0,VIP205,alive,exp1
-1.644615289,1155.537231,0,VIP205,alive,exp1
-2.348763539,1947.507813,0,VIP205,alive,exp1
-1.786233699,1283.668823,0,VIP205,alive,exp1
-1.638861573,1653.808228,0,VIP205,alive,exp1
-1.614126773,2685.0979,0,VIP205,alive,exp1
-1.455781013,1208.694092,0,VIP205,alive,exp1
-1.205557273,1025.96582,0,VIP205,alive,exp1
-2.194772749,1161.921143,0,VIP205,alive,exp1
-1.856467741,1655.939453,0,VIP205,alive,exp1
-1.464136271,2410.45166,0,VIP205,alive,exp1
-1.319561812,2757.28125,0,VIP205,alive,exp1
-1.548994567,1897.366577,0,VIP205,alive,exp1
-1.364182731,1270.644165,0,VIP205,alive,exp1
-1.254752025,1734.182495,0,VIP205,alive,exp1
-1.484147954,2113.276855,0,VIP205,alive,exp1
-1.655017045,2449.110107,0,VIP205,alive,exp1
-1.46813264,1012.035583,0,VIP205,alive,exp1
-1.232936435,2666.60083,0,VIP205,alive,exp1
-1.292631407,1223.155884,0,VIP205,alive,exp1
-1.172076583,1957.797974,0,VIP205,alive,exp1
-1.820465604,2737.345215,0,VIP205,alive,exp1
-1.191019464,1196.136719,0,VIP205,alive,exp1
-0.8701658717,5181.624512,0,VIP205,alive,exp1
-1.962272363,1121.882324,0,VIP205,alive,exp1
-1.684174255,3235.569824,0,VIP205,alive,exp1
-1.42785972,1384.789795,0,VIP205,alive,exp1
-1.304995581,2813.0896,0,VIP205,alive,exp1
-1.059744559,4379.500977,0,VIP205,alive,exp1
-1.257862485,6028.893066,0,VIP205,alive,exp1
-1.386157359,1026.445801,0,VIP205,alive,exp1
-1.569574388,1577.069702,0,VIP205,alive,exp1
-1.297127197,1118.067139,0,VIP205,alive,exp1
-1.87975882,1092.427612,0,VIP205,alive,exp1
-0.8883072928,6422.265137,0,VIP205,alive,exp1
-1.090880393,2502.833984,0,VIP205,alive,exp1
-1.077302137,3958.471436,0,VIP205,alive,exp1
-1.264478831,1991.054932,0,VIP205,alive,exp1
-1.683375156,1208.37085,0,VIP205,alive,exp1
-1.199694638,3022.357422,0,VIP205,alive,exp1
-1.286685765,3175.737793,0,VIP205,alive,exp1
-1.585925717,1184.141113,0,VIP205,alive,exp1
-1.4036096,3570.078369,0,VIP205,alive,exp1
-2.817338422,967.2554321,0,VIP205,alive,exp1
-1.014523609,2672.112793,0,VIP205,alive,exp1
-1.279911587,2771.652344,0,VIP205,alive,exp1
-1.27369075,4452.275391,0,VIP205,alive,exp1
-1.384450607,1187.051025,0,VIP205,alive,exp1
-1.360090989,1998.536255,0,VIP205,alive,exp1
-1.480386673,1147.183228,0,VIP205,alive,exp1
-1.17917821,1708.541138,0,VIP205,alive,exp1
-1.471134515,1679.162476,0,VIP205,alive,exp1
-1.337734454,1246.390259,0,VIP205,alive,exp1
-1.044410495,1603.30835,0,VIP205,alive,exp1
-1.423065369,3273.376709,0,VIP205,alive,exp1
-1.130875377,1221.084839,0,VIP205,alive,exp1
-1.826585892,1957.630371,0,VIP205,alive,exp1
-0.4957627635,1115.545166,0,VIP205,alive,exp1
-2.519324989,1256.674683,0,VIP205,alive,exp1
-1.697365051,1288.728638,0,VIP205,alive,exp1
-1.565824754,2176.862061,0,VIP205,alive,exp1
-1.704011867,1077.081909,0,VIP205,alive,exp1
-1.604647234,2174.636475,0,VIP205,alive,exp1
-1.379269109,3076.574707,0,VIP205,alive,exp1
-1.191322121,2482.710449,0,VIP205,alive,exp1
-2.341354852,968.9147339,0,VIP205,alive,exp1
-2.518445938,1032.738281,0,VIP205,alive,exp1
-1.552622448,2173.722412,0,VIP205,alive,exp1
-1.496848114,3453.634277,0,VIP205,alive,exp1
-1.116297644,2331.492676,0,VIP205,alive,exp1
-1.151194895,4813.593262,0,VIP205,alive,exp1
-1.795895819,1084.539429,0,VIP205,alive,exp1
-1.267343801,1040.186035,0,VIP205,alive,exp1
-1.559120187,1961.943848,0,VIP205,alive,exp1
-1.230308462,1091.064087,0,VIP205,alive,exp1
-0.5090280762,2810.20166,0,VIP205,alive,exp1
-1.841464053,3605.781738,0,VIP205,alive,exp1
-1.485837615,1107.128784,0,VIP205,alive,exp1
-1.691592327,1067.756348,0,VIP205,alive,exp1
-0.9825079303,1197.023438,0,VIP205,alive,exp1
-1.850195139,1932.569092,0,VIP205,alive,exp1
-0.2469627667,1549.069092,0,VIP205,alive,exp1
-1.078399435,2107.063477,0,VIP205,alive,exp1
-1.430777752,2036.694946,0,VIP205,alive,exp1
-1.324487769,5043.426758,0,VIP205,alive,exp1
-2.668924832,1312.485596,0,VIP205,alive,exp1
-1.355648856,5370.695801,0,VIP205,alive,exp1
-1.308362319,2100.485352,0,VIP205,alive,exp1
-1.18257331,1191.415405,0,VIP205,alive,exp1
-2.157400948,2578.221436,0,VIP205,alive,exp1
-1.333325044,2052.361572,0,VIP205,alive,exp1
-1.424843822,2712.298828,0,VIP205,alive,exp1
-1.356789188,1732.328125,0,VIP205,alive,exp1
-1.773774864,1202.283325,0,VIP205,alive,exp1
-1.037937693,4199.489258,0,VIP205,alive,exp1
-1.406402599,2378.829834,0,VIP205,alive,exp1
-1.760197571,1279.324463,0,VIP205,alive,exp1
-1.756323829,2071.981934,0,VIP205,alive,exp1
-1.585749615,1960.491577,0,VIP205,alive,exp1
-1.267411645,3553.444336,0,VIP205,alive,exp1
-1.875299677,2062.656982,0,VIP205,alive,exp1
-1.522338102,2198.794434,0,VIP205,alive,exp1
-1.554410911,1474.173096,0,VIP205,alive,exp1
-1.364724931,1142.886963,0,VIP205,alive,exp1
-1.137817909,2177.314453,0,VIP205,alive,exp1
-1.913177263,2086.791016,0,VIP205,alive,exp1
-1.358314796,4793.788086,0,VIP205,alive,exp1
-1.785331501,1187.186523,0,VIP205,alive,exp1
-1.181500272,3019.949463,0,VIP205,alive,exp1
-1.272096759,2556.29541,0,VIP205,alive,exp1
-1.508131018,2957.640137,0,VIP205,alive,exp1
-1.167464539,1907.91272,0,VIP205,alive,exp1
-1.423281455,1813.199097,0,VIP205,alive,exp1
-1.660482478,2899.650391,0,VIP205,alive,exp1
-2.466518131,1376.285034,0,VIP205,alive,exp1
-1.075047179,1178.611206,0,VIP205,alive,exp1
-1.599848338,1119.802856,0,VIP205,alive,exp1
-1.037818125,3361.01416,0,VIP205,alive,exp1
-1.469846786,2199.05542,0,VIP205,alive,exp1
-1.488202743,1419.235229,0,VIP205,alive,exp1
-1.4679465,1137.846558,0,VIP205,alive,exp1
-1.347900398,2473.263184,0,VIP205,alive,exp1
-1.74090166,1305.724487,0,VIP205,alive,exp1
-1.343230921,4561.513184,0,VIP205,alive,exp1
-0.8561080674,2880.442871,0,VIP205,alive,exp1
-1.613982452,1187.352417,0,VIP205,alive,exp1
-1.189802983,1903.375366,0,VIP205,alive,exp1
-1.571906071,1127.643433,0,VIP205,alive,exp1
-1.703048253,1088.170654,0,VIP205,alive,exp1
-1.854426847,2394.986572,0,VIP205,alive,exp1
-1.610465819,1109.385864,0,VIP205,alive,exp1
-3.681989463,1163.603027,0,VIP205,alive,exp1
-1.698508705,1124.854614,0,VIP205,alive,exp1
-1.674934588,1727.167725,0,VIP205,alive,exp1
-1.280534048,2525.380859,0,VIP205,alive,exp1
-1.1109723,2678.941162,0,VIP205,alive,exp1
-1.279206662,3210.96582,0,VIP205,alive,exp1
-2.443860685,1125.144897,0,VIP205,alive,exp1
-1.866366456,1145.265137,0,VIP205,alive,exp1
-2.151905882,1109.320679,0,VIP205,alive,exp1
-1.461200492,2039.911499,0,VIP205,alive,exp1
-1.518057653,1118.250488,0,VIP205,alive,exp1
-1.212501895,4872.122559,0,VIP205,alive,exp1
-1.576797232,1926.493164,0,VIP205,alive,exp1
-1.323299051,1997.734741,0,VIP205,alive,exp1
-2.166590485,1243.594971,0,VIP205,alive,exp1
-2.556984285,1515.457153,0,VIP205,alive,exp1
-1.649207738,1508.19812,0,VIP205,alive,exp1
-1.774284369,1085.174683,0,VIP205,alive,exp1
-2.474770834,2190.71167,0,VIP205,alive,exp1
-1.325780523,2251.5271,0,VIP205,alive,exp1
-1.80728603,1170.144287,0,VIP205,alive,exp1
-1.32171244,1677.096558,0,VIP205,alive,exp1
-2.221077978,4022.6875,0,VIP205,alive,exp1
-2.315434202,1134.407715,0,VIP205,alive,exp1
-1.218188259,1241.425659,0,VIP205,alive,exp1
-1.534631066,2013.728882,0,VIP205,alive,exp1
-1.02323732,5057.419922,0,VIP205,alive,exp1
-1.941895633,2001.21936,0,VIP205,alive,exp1
-0.1232671209,2236.270508,0,VIP205,alive,exp1
-1.460668649,2430.074219,0,VIP205,alive,exp1
-0.3135413367,2210.829834,0,VIP205,alive,exp1
-1.955451405,2095.715576,0,VIP205,alive,exp1
-1.300761391,3000.043945,0,VIP205,alive,exp1
-1.681226185,1303.922852,0,VIP205,alive,exp1
-1.74685759,2130.367676,0,VIP205,alive,exp1
-1.765091092,1923.206665,0,VIP205,alive,exp1
-1.187906211,1246.827637,0,VIP205,alive,exp1
-2.07716281,2049.77124,0,VIP205,alive,exp1
-1.454906703,5329.717285,0,VIP205,alive,exp1
-0.1332433055,1110.377563,0,VIP205,alive,exp1
-1.630369299,1486.143799,0,VIP205,alive,exp1
-1.073977003,2501.163818,0,VIP205,alive,exp1
-1.326161136,2689.282715,0,VIP205,alive,exp1
-1.985104119,1080.786987,0,VIP205,alive,exp1
-1.085455773,3474.018555,0,VIP205,alive,exp1
-2.081503087,1283.041138,0,VIP205,alive,exp1
-2.014535799,2465.452881,0,VIP205,alive,exp1
-1.793757576,1171.821655,0,VIP205,alive,exp1
-1.310894067,2025.670288,0,VIP205,alive,exp1
-0.9896254055,1029.119995,0,VIP205,alive,exp1
-1.371710392,1378.056274,0,VIP205,alive,exp1
-1.914315182,1354.562744,0,VIP205,alive,exp1
-1.364546029,3259.691162,0,VIP205,alive,exp1
-1.893855615,2792.859863,0,VIP205,alive,exp1
-1.711702229,1532.629883,0,VIP205,alive,exp1
-1.839729513,1720.618652,0,VIP205,alive,exp1
-1.272280725,1062.373413,0,VIP205,alive,exp1
-1.368358016,2264.340088,0,VIP205,alive,exp1
-1.123163073,1314.082886,0,VIP205,alive,exp1
-1.637674839,1374.542969,0,VIP205,alive,exp1
-1.248523526,2034.164063,0,VIP205,alive,exp1
-1.591008166,2576.707031,0,VIP205,alive,exp1
-1.435626624,2838.724365,0,VIP205,alive,exp1
-1.967715068,3477.625732,0,VIP205,alive,exp1
-1.31114545,2639.753906,0,VIP205,alive,exp1
-1.271779565,2236.967041,0,VIP205,alive,exp1
-0.9049285014,2777.380859,0,VIP205,alive,exp1
-1.329616574,2690.621826,0,VIP205,alive,exp1
-2.725424004,1094.690186,0,VIP205,alive,exp1
-2.305938429,1155.384766,0,VIP205,alive,exp1
-1.063466791,2691.407227,0,VIP205,alive,exp1
-1.497087094,1688.770264,0,VIP205,alive,exp1
-1.820821654,1441.384399,0,VIP205,alive,exp1
-1.558135449,1029.146362,0,VIP205,alive,exp1
-1.685809093,1534.875,0,VIP205,alive,exp1
-2.193851144,1184.616089,0,VIP205,alive,exp1
-1.300525052,3307.851807,0,VIP205,alive,exp1
-1.678581521,1715.493652,0,VIP205,alive,exp1
-1.18879588,3910.112549,0,VIP205,alive,exp1
-1.646511496,2674.788818,0,VIP205,alive,exp1
-2.12227448,1966.167725,0,VIP205,alive,exp1
-1.442754258,2298.14209,0,VIP205,alive,exp1
-2.711143091,1803.345215,0,VIP205,alive,exp1
-1.599601085,1279.177002,0,VIP205,alive,exp1
-1.202579063,5079.943848,0,VIP205,alive,exp1
-1.367376556,1107.431763,0,VIP205,alive,exp1
-1.560777913,2313.170898,0,VIP205,alive,exp1
-1.551740277,1159.768555,0,VIP205,alive,exp1
-1.07400589,2061.344727,0,VIP205,alive,exp1
-1.868653657,1455.343628,0,VIP205,alive,exp1
-1.358563808,1067.650269,0,VIP205,alive,exp1
-1.403374501,1938.708618,0,VIP205,alive,exp1
-1.373745867,1664.964111,0,VIP205,alive,exp1
-0.9667808315,1288.319702,0,VIP205,alive,exp1
-1.551825634,1617.175415,0,VIP205,alive,exp1
-0.302496738,1071.029053,0,VIP205,alive,exp1
-1.796349629,1828.22583,0,VIP205,alive,exp1
-1.850492639,1242.224854,0,VIP205,alive,exp1
-1.900377272,1964.013794,0,VIP205,alive,exp1
-1.768883276,2094.012939,0,VIP205,alive,exp1
-1.612624705,1297.461426,0,VIP205,alive,exp1
-1.407510084,2135.901855,0,VIP205,alive,exp1
-1.116847326,1041.245239,0,VIP205,alive,exp1
-0.5565828063,2057.867432,0,VIP205,alive,exp1
-1.314022357,3078.05957,0,VIP205,alive,exp1
-1.754779368,1424.480225,0,VIP205,alive,exp1
-1.74909332,1739.903076,0,VIP205,alive,exp1
-1.524722283,1883.745972,0,VIP205,alive,exp1
-1.851279568,1690.024536,0,VIP205,alive,exp1
-1.328627306,2240.077637,0,VIP205,alive,exp1
-1.743729156,2762.58667,0,VIP205,alive,exp1
-1.340634311,1746.260254,0,VIP205,alive,exp1
-1.755567849,1114.359985,0,VIP205,alive,exp1
-1.185512581,4833.909668,0,VIP205,alive,exp1
-1.417495863,3854.227539,0,VIP205,alive,exp1
-1.70313318,1717.586182,0,VIP205,alive,exp1
-1.630739393,2189.603516,0,VIP205,alive,exp1
-1.539826214,2162.044434,0,VIP205,alive,exp1
-1.690819553,1193.735474,0,VIP205,alive,exp1
-1.833942273,2449.816162,0,VIP205,alive,exp1
-1.590357983,1192.939453,0,VIP205,alive,exp1
-1.381615699,3468.253906,0,VIP205,alive,exp1
-2.277453012,1259.153564,0,VIP205,alive,exp1
-2.033454544,2468.190918,0,VIP205,alive,exp1
-0.7968403161,1139.003296,0,VIP205,alive,exp1
-1.380103085,2360.795898,0,VIP205,alive,exp1
-1.610987976,2048.399902,0,VIP205,alive,exp1
-1.666397225,2220.828857,0,VIP205,alive,exp1
-2.10676237,1026.014038,0,VIP205,alive,exp1
-1.383453275,1236.846802,0,VIP205,alive,exp1
-1.44129923,2501.702393,0,VIP205,alive,exp1
-1.549174705,1863.979248,0,VIP205,alive,exp1
-1.589678802,3868.292969,0,VIP205,alive,exp1
-1.631911611,1220.043579,0,VIP205,alive,exp1
-1.455489409,2134.56665,0,VIP205,alive,exp1
-3.057572555,1236.519653,0,VIP205,alive,exp1
-1.057622943,1312.176025,0,VIP205,alive,exp1
-1.112202216,2804.391357,0,VIP205,alive,exp1
-1.522227354,2636.842041,0,VIP205,alive,exp1
-1.340891954,1947.318359,0,VIP205,alive,exp1
-2.275741087,1082.495117,0,VIP205,alive,exp1
-1.594456267,2520.796631,0,VIP205,alive,exp1
-1.264417888,1074.012085,0,VIP205,alive,exp1
-2.347590884,1783.518433,0,VIP205,alive,exp1
-1.032065489,2979.179199,0,VIP205,alive,exp1
-1.328080717,1103.36853,0,VIP205,alive,exp1
-1.650192451,1004.768494,0,VIP205,alive,exp1
-1.249943123,1090.35144,0,VIP205,alive,exp1
-1.39743181,2122.889404,0,VIP205,alive,exp1
-1.829898738,2009.796387,0,VIP205,alive,exp1
-1.486158414,1804.399414,0,VIP205,alive,exp1
-1.737546659,2215.289063,0,VIP205,alive,exp1
-1.21415937,4564.513672,0,VIP205,alive,exp1
-1.784908273,2193.26001,0,VIP205,alive,exp1
-1.368437427,1284.251465,0,VIP205,alive,exp1
-1.287380734,2397.571045,0,VIP205,alive,exp1
-1.986563422,2465.333252,0,VIP205,alive,exp1
-1.7396959,997.7070313,0,VIP205,alive,exp1
-2.601398941,1240.90979,0,VIP205,alive,exp1
-2.958566054,1986.174927,0,VIP205,alive,exp1
-1.454125057,2583.030762,0,VIP205,alive,exp1
-1.352986005,2661.922852,0,VIP205,alive,exp1
-1.118265509,4467.6875,0,VIP205,alive,exp1
-1.835549117,1807.400146,0,VIP205,alive,exp1
-1.584824898,2181.717041,0,VIP205,alive,exp1
-1.42352838,1572.339966,0,VIP205,alive,exp1
-2.134701764,1104.417236,0,VIP205,alive,exp1
-1.906223852,2233.015381,0,VIP205,alive,exp1
-1.906862518,1061.016724,0,VIP205,alive,exp1
-1.353683434,1096.269653,0,VIP205,alive,exp1
-1.481695825,4066.539307,0,VIP205,alive,exp1
-1.83017738,2303.273438,0,VIP205,alive,exp1
-1.611975201,1703.245605,0,VIP205,alive,exp1
-1.34739847,1779.101196,0,VIP205,alive,exp1
-1.141102297,3007.197998,0,VIP205,alive,exp1
-1.696264857,2510.811768,0,VIP205,alive,exp1
-1.80392049,2370.291992,0,VIP205,alive,exp1
-1.830811225,3599.760742,0,VIP205,alive,exp1
-0.328906302,1804.358643,0,VIP205,alive,exp1
-0.9377873867,1315.958618,0,VIP205,alive,exp1
-1.765397788,1721.632935,0,VIP205,alive,exp1
-1.468365872,2416.959473,0,VIP205,alive,exp1
-1.26953639,3435.270508,0,VIP205,alive,exp1
-1.272703804,3171.208252,0,VIP205,alive,exp1
-1.791087843,2978.823486,0,VIP205,alive,exp1
-1.560039621,2638.65625,0,VIP205,alive,exp1
-1.51151078,1747.779907,0,VIP205,alive,exp1
-1.21640374,2136.264404,0,VIP205,alive,exp1
