propidium_iodide,cell_length,time,state,PI_classification,experiment
0.8938357155,1113.249512,120,VIP205,dead,exp2
0.803920404,2986.421387,120,VIP205,dead,exp2
0.2447707535,1160.876343,120,VIP205,dead,exp2
-0.01988836156,900.2415161,120,VIP205,alive,exp2
0.7976290225,1083.470215,120,VIP205,dead,exp2
0.3014213376,1963.704712,120,VIP205,dead,exp2
-0.5452585424,1542.809448,120,VIP205,alive,exp2
-0.01821628551,1402.853027,120,VIP205,alive,exp2
0.3703984968,1493.64502,120,VIP205,dead,exp2
-0.8367083322,992.9301147,120,VIP205,alive,exp2
-0.0223480712,1094.781738,120,VIP205,alive,exp2
0.04476147928,1855.095947,120,VIP205,dead,exp2
-0.005184103181,1577.977051,120,VIP205,alive,exp2
1.002984973,1088,120,VIP205,dead,exp2
0.339808853,1268.270752,120,VIP205,dead,exp2
-0.2289653747,1821.013794,120,VIP205,alive,exp2
-0.2375935498,1029.632813,120,VIP205,alive,exp2
0.3678342544,1913.227173,120,VIP205,dead,exp2
-0.4067272851,1740.403076,120,VIP205,alive,exp2
0.6222803005,1584.448364,120,VIP205,dead,exp2
0.7063046525,1372.789551,120,VIP205,dead,exp2
0.0448354896,907.6975708,120,VIP205,dead,exp2
0.4396977041,1413.251709,120,VIP205,dead,exp2
0.2725841654,1368.720337,120,VIP205,dead,exp2
-0.8965120854,1060.778931,120,VIP205,alive,exp2
-0.07518512807,1685.290527,120,VIP205,alive,exp2
-0.0907381476,2096.449219,120,VIP205,alive,exp2
-0.8241974404,1774.425781,120,VIP205,alive,exp2
0.7141080899,1944.889404,120,VIP205,dead,exp2
1.043630147,1374.477539,120,VIP205,dead,exp2
0.2035380012,1483.842773,120,VIP205,dead,exp2
0.4425751457,1357.561035,120,VIP205,dead,exp2
-0.6382015558,1954.960327,120,VIP205,alive,exp2
-0.2444631783,1054.151733,120,VIP205,alive,exp2
0.4358137766,1387.503906,120,VIP205,dead,exp2
-0.6116975386,2031.255615,120,VIP205,alive,exp2
-0.6925954192,1637.073853,120,VIP205,alive,exp2
-0.785281739,1722.583374,120,VIP205,alive,exp2
0.3255731927,1067.437012,120,VIP205,dead,exp2
0.4677490577,2039.670532,120,VIP205,dead,exp2
-0.7340799715,4305.130859,120,VIP205,alive,exp2
0.09441763854,1358.580811,120,VIP205,dead,exp2
-0.5742491858,2007.928467,120,VIP205,alive,exp2
-0.2661687132,1582.612061,120,VIP205,alive,exp2
-2.417961294,2179.704834,120,VIP205,alive,exp2
-0.093156621,1270.794556,120,VIP205,alive,exp2
-0.2730326902,1231.161621,120,VIP205,alive,exp2
-0.08429880664,1049.921265,120,VIP205,alive,exp2
-1.407507124,4125.359375,120,VIP205,alive,exp2
-0.9756097836,2269.837158,120,VIP205,alive,exp2
-0.2380979764,2444.411621,120,VIP205,alive,exp2
-0.185587515,1691.282593,120,VIP205,alive,exp2
-0.7038070225,1716.122559,120,VIP205,alive,exp2
-0.2126616566,1025.236084,120,VIP205,alive,exp2
0.8888545728,1225.215454,120,VIP205,dead,exp2
0.1916221831,1030.185913,120,VIP205,dead,exp2
-0.8370924356,2237.433594,120,VIP205,alive,exp2
-0.9590749272,1081.208984,120,VIP205,alive,exp2
-0.01084577169,1575.453003,120,VIP205,alive,exp2
-0.03430651748,1124.272217,120,VIP205,alive,exp2
0.2132422134,1004.27124,120,VIP205,dead,exp2
0.3295671795,1239.9198,120,VIP205,dead,exp2
-0.6082866737,982.3803711,120,VIP205,alive,exp2
0.2112762235,901.6004639,120,VIP205,dead,exp2
0.7592695569,1579.867676,120,VIP205,dead,exp2
0.4527356027,1606.483032,120,VIP205,dead,exp2
0.322930979,941.2258301,120,VIP205,dead,exp2
0.1613439293,1280.390259,120,VIP205,dead,exp2
-0.5824737178,1021.54657,120,VIP205,alive,exp2
0.7375980164,1164.181152,120,VIP205,dead,exp2
-0.463985764,1109.665771,120,VIP205,alive,exp2
-0.007583988886,2216.469727,120,VIP205,alive,exp2
-0.01424532032,1159.926636,120,VIP205,alive,exp2
0.662126545,1220.416992,120,VIP205,dead,exp2
0.4725092372,1010.301147,120,VIP205,dead,exp2
0.2762781585,1415.887451,120,VIP205,dead,exp2
0.4883956839,1303.46167,120,VIP205,dead,exp2
-0.1056854945,1206.135742,120,VIP205,alive,exp2
0.3798931757,1318.524414,120,VIP205,dead,exp2
0.07803738686,1095.249268,120,VIP205,dead,exp2
-1.241263133,1106.996582,120,VIP205,alive,exp2
0.8502009925,1921.114868,120,VIP205,dead,exp2
0.3693516452,1557.128052,120,VIP205,dead,exp2
0.8635750538,1950.467896,120,VIP205,dead,exp2
0.1993229942,1580.694702,120,VIP205,dead,exp2
-0.8754972823,1501.484131,120,VIP205,alive,exp2
0.1297653501,1079.635864,120,VIP205,dead,exp2
-0.02094026846,1275.648315,120,VIP205,alive,exp2
-0.5265127709,3401.231689,120,VIP205,alive,exp2
0.2925383453,1389.852417,120,VIP205,dead,exp2
-0.5655832379,1097.535156,120,VIP205,alive,exp2
-1.055015397,3187.109863,120,VIP205,alive,exp2
-1.648815548,1083.464844,120,VIP205,alive,exp2
-0.01551226362,1804.294922,120,VIP205,alive,exp2
0.3502668078,935.3086548,120,VIP205,dead,exp2
0.6319532238,1781.474121,120,VIP205,dead,exp2
-1.019556844,985.765625,120,VIP205,alive,exp2
-0.2392446561,1051.110718,120,VIP205,alive,exp2
0.3719466961,1680.729492,120,VIP205,dead,exp2
0.1869391193,1290.157104,120,VIP205,dead,exp2
0.213510827,2372.402344,120,VIP205,dead,exp2
0.1069891857,926.8554688,120,VIP205,dead,exp2
-0.067502748,2949.99707,120,VIP205,alive,exp2
-0.1544407033,1153.385742,120,VIP205,alive,exp2
-0.3817741993,1463.405884,120,VIP205,alive,exp2
0.3280357885,1678.797119,120,VIP205,dead,exp2
0.689295947,1176.145142,120,VIP205,dead,exp2
-1.233732793,2976.443115,120,VIP205,alive,exp2
0.1812153011,1033.088867,120,VIP205,dead,exp2
-0.8721556778,5326.921387,120,VIP205,alive,exp2
0.05671213851,1062.872437,120,VIP205,dead,exp2
-0.08766670097,1576.594849,120,VIP205,alive,exp2
-1.202566791,1140.776855,120,VIP205,alive,exp2
0.3865797706,1070.265747,120,VIP205,dead,exp2
0.4722545508,1430.825684,120,VIP205,dead,exp2
0.5349683466,1336.508545,120,VIP205,dead,exp2
0.9382175277,1438.985107,120,VIP205,dead,exp2
0.1670645279,3974.086914,120,VIP205,dead,exp2
-1.023982541,1173.199951,120,VIP205,alive,exp2
-0.3647557646,1649.944336,120,VIP205,alive,exp2
-0.1565085035,1634.48938,120,VIP205,alive,exp2
0.5287144752,1113.302856,120,VIP205,dead,exp2
-0.5004774318,1160.113403,120,VIP205,alive,exp2
-1.44075724,2173.264404,120,VIP205,alive,exp2
0.6765464743,1682.617065,120,VIP205,dead,exp2
0.398498193,1884.671387,120,VIP205,dead,exp2
0.7988849412,1149.151245,120,VIP205,dead,exp2
-1.296432829,1038.80542,120,VIP205,alive,exp2
-0.5070782781,3154.933838,120,VIP205,alive,exp2
0.8520053075,1141.140991,120,VIP205,dead,exp2
0.3766216555,1076.5354,120,VIP205,dead,exp2
0.2082699118,1761.229248,120,VIP205,dead,exp2
0.08856064879,1408.260132,120,VIP205,dead,exp2
-0.7514393998,3510.655762,120,VIP205,alive,exp2
-0.5527668124,1159.560059,120,VIP205,alive,exp2
-0.5375322402,1477.455811,120,VIP205,alive,exp2
1.026468414,1142.022705,120,VIP205,dead,exp2
0.2832897459,1485.103882,120,VIP205,dead,exp2
0.04063751544,1029.272705,120,VIP205,dead,exp2
0.1317356618,2134.460449,120,VIP205,dead,exp2
-0.4058690324,1179.641602,120,VIP205,alive,exp2
0.1242114478,1201.84375,120,VIP205,dead,exp2
-0.1503809762,1625.004028,120,VIP205,alive,exp2
0.1994342465,967.1417847,120,VIP205,dead,exp2
0.3597454009,1040.474731,120,VIP205,dead,exp2
0.007582283489,1070,120,VIP205,dead,exp2
0.4867559111,1979.802612,120,VIP205,dead,exp2
-0.07658069742,1018.414673,120,VIP205,alive,exp2
0.2560497149,985.229187,120,VIP205,dead,exp2
0.2587719779,1272.415649,120,VIP205,dead,exp2
-0.3787854622,1887.218994,120,VIP205,alive,exp2
0.9099299784,1227.871704,120,VIP205,dead,exp2
0.1314603073,1455.252075,120,VIP205,dead,exp2
-0.9004759046,1055.388306,120,VIP205,alive,exp2
-0.2203179685,1196.521729,120,VIP205,alive,exp2
-0.6157891249,1015.731567,120,VIP205,alive,exp2
-0.1045491174,1808.808105,120,VIP205,alive,exp2
-2.544684031,1995.02771,120,VIP205,alive,exp2
0.3454872887,2610.811035,120,VIP205,dead,exp2
0.1431106456,1901.700317,120,VIP205,dead,exp2
-0.6225017371,1226.898682,120,VIP205,alive,exp2
0.1089591889,1083.913818,120,VIP205,dead,exp2
-0.0763436823,1311.837524,120,VIP205,alive,exp2
0.6217946617,1267.301147,120,VIP205,dead,exp2
-0.2025643579,1012.686096,120,VIP205,alive,exp2
-0.5383021241,3547.852783,120,VIP205,alive,exp2
-0.472854268,2030.779053,120,VIP205,alive,exp2
0.05395179724,1366.024536,120,VIP205,dead,exp2
-0.6553937116,1010.289368,120,VIP205,alive,exp2
-0.5386996034,1102.413696,120,VIP205,alive,exp2
-0.07872570483,1035.573975,120,VIP205,alive,exp2
-0.5499166533,1073.140015,120,VIP205,alive,exp2
0.006612263873,2369.226807,120,VIP205,dead,exp2
0.423151132,1550.54541,120,VIP205,dead,exp2
0.976503125,1108.550415,120,VIP205,dead,exp2
-0.2455733863,1606.819458,120,VIP205,alive,exp2
0.1506420181,1649.881958,120,VIP205,dead,exp2
0.4445346374,1017.890503,120,VIP205,dead,exp2
0.859860583,1122.971313,120,VIP205,dead,exp2
-0.03619409127,1398.275513,120,VIP205,alive,exp2
0.05946099401,5030.427734,120,VIP205,dead,exp2
-0.7729844508,3828.808594,120,VIP205,alive,exp2
-0.3117240255,991.7321167,120,VIP205,alive,exp2
-0.2109636406,962.211792,120,VIP205,alive,exp2
-0.8605136358,2184.140869,120,VIP205,alive,exp2
0.335444043,1717.682983,120,VIP205,dead,exp2
-0.9884289195,6128.42334,120,VIP205,alive,exp2
0.05064243971,1911.38501,120,VIP205,dead,exp2
-0.2015144192,1055.509155,120,VIP205,alive,exp2
0.2207646845,947.3738403,120,VIP205,dead,exp2
0.5888361928,1428.75415,120,VIP205,dead,exp2
0.753864961,1301.921509,120,VIP205,dead,exp2
-0.5648990848,1734.895508,120,VIP205,alive,exp2
-0.6281470799,1256.433105,120,VIP205,alive,exp2
0.03914820927,1629.899048,120,VIP205,dead,exp2
0.5289842802,1043.780151,120,VIP205,dead,exp2
-0.1071219197,1886.661255,120,VIP205,alive,exp2
0.2047966566,1148.059814,120,VIP205,dead,exp2
-0.1607983608,1252.585693,120,VIP205,alive,exp2
-0.2039650215,1104.501831,120,VIP205,alive,exp2
-0.3876841609,1727.670654,120,VIP205,alive,exp2
-1.013118804,1770.852539,120,VIP205,alive,exp2
-0.147112924,1032.422241,120,VIP205,alive,exp2
0.4800932798,1162.901245,120,VIP205,dead,exp2
-0.3802171848,3352.781006,120,VIP205,alive,exp2
0.209703152,1552.337891,120,VIP205,dead,exp2
0.6095534755,1076.710815,120,VIP205,dead,exp2
0.01686486031,1065.59021,120,VIP205,dead,exp2
-1.069794663,1129.728882,120,VIP205,alive,exp2
-0.170888816,1012.689026,120,VIP205,alive,exp2
0.9499191822,2070.006836,120,VIP205,dead,exp2
0.6213177934,1151.910034,120,VIP205,dead,exp2
-1.099013487,7494.42334,120,VIP205,alive,exp2
-0.1499403855,1157.482056,120,VIP205,alive,exp2
-0.6092980761,959.5720215,120,VIP205,alive,exp2
-1.732938618,1478.213379,120,VIP205,alive,exp2
-3.454622933,1162.205933,120,VIP205,alive,exp2
0.06300867615,1365.082397,120,VIP205,dead,exp2
0.8273946781,1039.381348,120,VIP205,dead,exp2
-0.3477779534,1093.279419,120,VIP205,alive,exp2
0.1690513756,1672.775635,120,VIP205,dead,exp2
0.1514493826,1350.773804,120,VIP205,dead,exp2
-1.100595395,1888.911255,120,VIP205,alive,exp2
0.115636206,1236.74292,120,VIP205,dead,exp2
-0.6737711733,4161.402832,120,VIP205,alive,exp2
-0.4917274779,986.3886108,120,VIP205,alive,exp2
0.2204883829,968.7808228,120,VIP205,dead,exp2
-1.196241451,5185.157715,120,VIP205,alive,exp2
-1.392116985,1082.710205,120,VIP205,alive,exp2
0.2540573957,1030.645752,120,VIP205,dead,exp2
0.0746471797,933.2634888,120,VIP205,dead,exp2
-0.8844282859,3637.734863,120,VIP205,alive,exp2
0.1296076872,1283.093018,120,VIP205,dead,exp2
-0.04494188438,918.6243286,120,VIP205,alive,exp2
0.1669955741,1070.968018,120,VIP205,dead,exp2
-0.65735739,952.1131592,120,VIP205,alive,exp2
-1.382370771,4222.407715,120,VIP205,alive,exp2
0.2691921475,1234.505127,120,VIP205,dead,exp2
0.222588004,1357.284668,120,VIP205,dead,exp2
-0.6530937686,1724.405518,120,VIP205,alive,exp2
0.09991090517,933.2593994,120,VIP205,dead,exp2
0.4205470001,1772.154175,120,VIP205,dead,exp2
-1.022864681,2035.133789,120,VIP205,alive,exp2
1.048919705,1203.427246,120,VIP205,dead,exp2
0.4722482933,972.3114624,120,VIP205,dead,exp2
0.4968536383,1524.534912,120,VIP205,dead,exp2
-0.904482046,933.9969482,120,VIP205,alive,exp2
0.7017557039,997.9854126,120,VIP205,dead,exp2
-0.8360190698,2320.705811,120,VIP205,alive,exp2
0.43018709,1180.033936,120,VIP205,dead,exp2
0.4575308087,1223.87085,120,VIP205,dead,exp2
-0.210931393,1187.072632,120,VIP205,alive,exp2
-0.1848017328,4111.571289,120,VIP205,alive,exp2
0.1096242665,922.4133911,120,VIP205,dead,exp2
-0.6622979281,1054.748047,120,VIP205,alive,exp2
0.3504867911,1220.569824,120,VIP205,dead,exp2
0.375834328,1146.29248,120,VIP205,dead,exp2
-0.0369865016,1213.635864,120,VIP205,alive,exp2
-0.8487424233,2109.783203,120,VIP205,alive,exp2
-0.6225549976,1969.169434,120,VIP205,alive,exp2
-0.6383421506,1051.421631,120,VIP205,alive,exp2
-0.5925022541,2798.004395,120,VIP205,alive,exp2
0.6614742596,1107.827881,120,VIP205,dead,exp2
0.2820945944,1323.748779,120,VIP205,dead,exp2
0.1593635947,1195.152222,120,VIP205,dead,exp2
-0.1146772886,1062.621582,120,VIP205,alive,exp2
-0.08235160007,1435.038086,120,VIP205,alive,exp2
0.006763696469,1145.018921,120,VIP205,dead,exp2
0.01679615008,966.8384399,120,VIP205,dead,exp2
-0.6265704908,1109.181763,120,VIP205,alive,exp2
0.6340196458,1335.5896,120,VIP205,dead,exp2
-0.4210722356,1013.128784,120,VIP205,alive,exp2
-0.1456318512,1417.23645,120,VIP205,alive,exp2
1.091991691,1353.602173,120,VIP205,dead,exp2
0.1063328715,1074.310425,120,VIP205,dead,exp2
-0.3257460193,1837.709106,120,VIP205,alive,exp2
-0.5506839825,3720.840332,120,VIP205,alive,exp2
0.5170844654,1489.37146,120,VIP205,dead,exp2
-0.01805478575,1140.661133,120,VIP205,alive,exp2
0.6822069692,1274.243286,120,VIP205,dead,exp2
-0.6184516481,3709.45752,120,VIP205,alive,exp2
-1.451192027,5420.402832,120,VIP205,alive,exp2
0.5816686919,1407.913696,120,VIP205,dead,exp2
0.2948038765,933.2421875,120,VIP205,dead,exp2
-1.012752223,1119.957275,120,VIP205,alive,exp2
-0.5712699366,1133.967041,120,VIP205,alive,exp2
0.3005708764,1012.326111,120,VIP205,dead,exp2
0.3046805162,1068.123901,120,VIP205,dead,exp2
1.024934748,1046.810303,120,VIP205,dead,exp2
0.2388454799,935.8187256,120,VIP205,dead,exp2
0.3972419089,1182.245605,120,VIP205,dead,exp2
-0.7989138261,983.0054321,120,VIP205,alive,exp2
-0.6625572598,993.5964355,120,VIP205,alive,exp2
-0.5019175098,1043.312866,120,VIP205,alive,exp2
0.2445061575,2607.9729,120,VIP205,dead,exp2
0.358559097,1060.048462,120,VIP205,dead,exp2
0.9893031644,1975.306641,120,VIP205,dead,exp2
0.6465107313,1061.549927,120,VIP205,dead,exp2
-2.102254667,3612.560547,120,VIP205,alive,exp2
0.1014208875,1088.550659,120,VIP205,dead,exp2
-1.112077815,2342.603516,120,VIP205,alive,exp2
-0.4932504657,1046.192749,120,VIP205,alive,exp2
-0.537280795,1208.037231,120,VIP205,alive,exp2
0.3593473238,1126.37146,120,VIP205,dead,exp2
-0.3342424684,2039.876953,120,VIP205,alive,exp2
0.3090832409,2520.990967,120,VIP205,dead,exp2
0.6276182505,1039.495728,120,VIP205,dead,exp2
0.3328814398,1085.276611,120,VIP205,dead,exp2
-0.6046616936,1048.172485,120,VIP205,alive,exp2
-0.0906656853,1032.66626,120,VIP205,alive,exp2
-1.814213224,2934.354492,120,VIP205,alive,exp2
-0.448258611,2716.199463,120,VIP205,alive,exp2
0.06534776751,1049.108765,120,VIP205,dead,exp2
0.3624324019,1183.276611,120,VIP205,dead,exp2
-0.1120213709,1091.867065,120,VIP205,alive,exp2
-0.0961722941,954.7755127,120,VIP205,alive,exp2
-1.807867067,1099.237915,120,VIP205,alive,exp2
0.387609189,1142.897217,120,VIP205,dead,exp2
0.2472485112,975.1508789,120,VIP205,dead,exp2
0.3080179775,1793.716919,120,VIP205,dead,exp2
-0.2764109873,936.1775513,120,VIP205,alive,exp2
-0.4896252942,1979.584717,120,VIP205,alive,exp2
-0.1349664874,1661.083984,120,VIP205,alive,exp2
0.2985611625,4287.211426,120,VIP205,dead,exp2
-2.108544689,4990.674316,120,VIP205,alive,exp2
-0.8127453726,1091.220337,120,VIP205,alive,exp2
0.3319189477,970.5356445,120,VIP205,dead,exp2
0.05836012764,1012.698242,120,VIP205,dead,exp2
0.5855790972,1059.963501,120,VIP205,dead,exp2
-0.9142218724,1211.244263,120,VIP205,alive,exp2
-0.4853186051,1207.527466,120,VIP205,alive,exp2
0.1005002791,922.7750854,120,VIP205,dead,exp2
0.9316055115,1294.227539,120,VIP205,dead,exp2
-0.004365555136,1826.347534,120,VIP205,alive,exp2
-0.1101421444,1181.817261,120,VIP205,alive,exp2
0.4672925582,980.0784302,120,VIP205,dead,exp2
-0.4542918244,1077.597046,120,VIP205,alive,exp2
-0.008930033607,1850.873413,120,VIP205,alive,exp2
-0.5590894992,1120.463745,120,VIP205,alive,exp2
0.001227541596,1259.276611,120,VIP205,dead,exp2
-1.135862169,1914.800659,120,VIP205,alive,exp2
-0.01491969825,1289.776367,120,VIP205,alive,exp2
-0.1662144457,1085.469238,120,VIP205,alive,exp2
0.6020078272,1238.417725,120,VIP205,dead,exp2
-0.1765590881,1635.651001,120,VIP205,alive,exp2
-0.7838392594,5253.150391,120,VIP205,alive,exp2
-0.1365831732,3241.525879,120,VIP205,alive,exp2
0.1358066499,1113.442139,120,VIP205,dead,exp2
0.5743293991,1084.862183,120,VIP205,dead,exp2
0.1157309075,1660.800781,120,VIP205,dead,exp2
0.6316050737,1126.677979,120,VIP205,dead,exp2
-0.1904755607,1594.582275,120,VIP205,alive,exp2
0.04088175648,4633.369629,120,VIP205,dead,exp2
-1.403078673,1024.348877,120,VIP205,alive,exp2
0.2151653852,1079.045898,120,VIP205,dead,exp2
0.2040398966,1156.8302,120,VIP205,dead,exp2
0.2989403161,2025.851807,120,VIP205,dead,exp2
0.1856095376,1144.316284,120,VIP205,dead,exp2
0.1270340597,1639.317017,120,VIP205,dead,exp2
-0.60089028,915.3034668,120,VIP205,alive,exp2
0.210560954,2601.365723,120,VIP205,dead,exp2
-0.5800678278,2075.466309,120,VIP205,alive,exp2
0.1290887981,1646.908447,120,VIP205,dead,exp2
0.5281155098,1199.712402,120,VIP205,dead,exp2
0.4941090945,1248.226318,120,VIP205,dead,exp2
-0.8994631577,1207.267822,120,VIP205,alive,exp2
0.09579409632,1214.367554,120,VIP205,dead,exp2
0.1727714866,1067.921509,120,VIP205,dead,exp2
0.212232689,1441.831909,120,VIP205,dead,exp2
-0.6849689037,1167.076904,120,VIP205,alive,exp2
-0.3844985781,2162.135498,120,VIP205,alive,exp2
1.041167987,1233.791138,120,VIP205,dead,exp2
0.6681610237,1582.19397,120,VIP205,dead,exp2
0.2130718777,1246.811523,120,VIP205,dead,exp2
0.9330113468,1256.136475,120,VIP205,dead,exp2
-0.3376225966,1098.189819,120,VIP205,alive,exp2
0.07643575517,1080.728882,120,VIP205,dead,exp2
-0.019367193,1161.818604,120,VIP205,alive,exp2
-0.1379067312,1158.630493,120,VIP205,alive,exp2
0.3973709796,1658.564941,120,VIP205,dead,exp2
0.3999330395,1608.31665,120,VIP205,dead,exp2
-0.5451515589,1122.22937,120,VIP205,alive,exp2
-0.6040637123,3161.327881,120,VIP205,alive,exp2
0.1851642032,1104.863892,120,VIP205,dead,exp2
0.3985329655,1171.293701,120,VIP205,dead,exp2
-0.1890504174,1554.11145,120,VIP205,alive,exp2
-1.983899808,954.5487671,120,VIP205,alive,exp2
0.9476709439,1183.491211,120,VIP205,dead,exp2
0.2212021083,1021.742188,120,VIP205,dead,exp2
-0.9364879718,1401.203857,120,VIP205,alive,exp2
-0.2472681326,1837.859619,120,VIP205,alive,exp2
0.114555918,1452.790161,120,VIP205,dead,exp2
-0.5572685266,1086.593872,120,VIP205,alive,exp2
-1.804021349,1060.571411,120,VIP205,alive,exp2
-1.431947975,2672.164063,120,VIP205,alive,exp2
-0.9099597027,1271.88855,120,VIP205,alive,exp2
-0.05466444522,1092.582886,120,VIP205,alive,exp2
0.2484881165,1581.21936,120,VIP205,dead,exp2
-0.200210238,1019.007324,120,VIP205,alive,exp2
-0.2779773977,932.4536743,120,VIP205,alive,exp2
-0.9951693977,2669.185303,120,VIP205,alive,exp2
0.03210324087,1024.88562,120,VIP205,dead,exp2
0.3475309168,1445.029419,120,VIP205,dead,exp2
-1.229018632,1010.851379,120,VIP205,alive,exp2
1.07348444,2078.70874,120,VIP205,dead,exp2
0.6569288191,1092.021606,120,VIP205,dead,exp2
-0.9919821078,1130.338013,120,VIP205,alive,exp2
